Year,Date,Sector,Observed_sp,Nb_ind,Observers,Nb_observers,Nb_field_hours,Transportation,Field_activity,Notes
2013,168,CAMP 2,Black-bellied Plover ,8,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Cackling Goose,2,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Common Raven ,6,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Common Ringed Plover,2,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Glaucous Gull ,4,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,King Eider,2,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Lapland Longspur ,30,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Long-tailed Duck ,8,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Long-tailed Jaeger ,3,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Pacific Loon,2,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Parasitic Jaeger ,2,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Pectoral Sandpiper ,8,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Rough-legged Hawk,1,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,White-rumped Sandpiper,5,PRB,1,8,on foot,bird nest search and monitoring,
2013,168,CAMP 2,American Golden Plover ,3,VM,1,9,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Arctic Fox ,2,VM,1,9,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Baird’s Sandpiper,1,VM,1,9,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Black-bellied Plover ,3,VM,1,9,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Glaucous Gull ,4,VM,1,9,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Lapland Longspur ,20,VM,1,9,on foot,bird nest search and monitoring,minimum number
2013,168,CAMP 2,Long-tailed Duck ,2,VM,1,9,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Long-tailed Jaeger ,6,VM,1,9,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Parasitic Jaeger ,8,VM,1,9,on foot,bird nest search and monitoring,
2013,168,CAMP 2,Pectoral Sandpiper ,1,VM,1,9,on foot,bird nest search and monitoring,
2013,168,CAMP 2,White-rumped Sandpiper,4,VM,1,9,on foot,bird nest search and monitoring,
2013,169,CAMP 1,American Golden Plover ,1,AB,1,8,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Arctic Fox ,1,AB,1,8,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Baird’s Sandpiper,4,AB,1,8,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Canada Goose,8,AB,1,8,on foot,bird nest search and monitoring,possibly Cackling Geese
2013,169,CAMP 1,Common Raven ,3,AB,1,8,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Glaucous Gull ,4,AB,1,8,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Greater Snow Goose,60,AB,1,8,on foot,bird nest search and monitoring,
2013,169,CAMP 1,King Eider,6,AB,1,8,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Lapland Longspur ,50,AB,1,8,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Long-tailed Duck ,16,AB,1,8,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Pacific Loon,2,AB,1,8,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Sandhill Crane ,6,AB,1,8,on foot,bird nest search and monitoring,
2013,169,CAMP 1,American Golden Plover ,4,AR,1,6,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Canada Goose,10,AR,1,6,on foot,bird nest search and monitoring,possibly Cackling Geese
2013,169,CAMP 1,Common Raven ,1,AR,1,6,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Glaucous Gull ,20,AR,1,6,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Greater Snow Goose,45,AR,1,6,on foot,bird nest search and monitoring,
2013,169,CAMP 1,King Eider,8,AR,1,6,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Lapland Longspur ,20,AR,1,6,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Long-tailed Duck ,10,AR,1,6,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Long-tailed Jaeger ,4,AR,1,6,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Sandhill Crane ,4,AR,1,6,on foot,bird nest search and monitoring,
2013,169,CAMP 1,White-rumped Sandpiper,1,AR,1,6,on foot,bird nest search and monitoring,
2013,169,CAMP 1,American Golden Plover ,2,FSG,1,4,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Baird’s Sandpiper,5,FSG,1,4,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Glaucous Gull ,1,FSG,1,4,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Greater Snow Goose,25,FSG,1,4,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Horned Lark ,1,FSG,1,4,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Lapland Longspur ,20,FSG,1,4,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Long-tailed Duck ,3,FSG,1,4,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Long-tailed Jaeger ,2,FSG,1,4,on foot,bird nest search and monitoring,
2013,169,CAMP 1,Sandhill Crane ,2,FSG,1,4,on foot,bird nest search and monitoring,
2013,169,CAMP 1,White-rumped Sandpiper,1,FSG,1,4,on foot,bird nest search and monitoring,
2013,169,CAMP 2,American Golden Plover ,3,DJLB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Arctic Fox ,1,DJLB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Canada Goose,2,DJLB,1,2,on foot,bird nest search and monitoring,possibly Cackling Geese
2013,169,CAMP 2,Common Raven ,6,DJLB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Glaucous Gull ,4,DJLB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Greater Snow Goose,400,DJLB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Horned Lark ,3,DJLB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Lapland Longspur ,12,DJLB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Long-tailed Duck ,2,DJLB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Long-tailed Jaeger ,8,DJLB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Parasitic Jaeger ,4,DJLB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Pectoral Sandpiper ,1,DJLB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,White-rumped Sandpiper,1,DJLB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,American Golden Plover ,2,PRB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Canada Goose,2,PRB,1,2,on foot,bird nest search and monitoring,possibly Cackling Geese
2013,169,CAMP 2,Common Raven ,1,PRB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Glaucous Gull ,1,PRB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Lapland Longspur ,8,PRB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Long-tailed Duck ,2,PRB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Long-tailed Jaeger ,2,PRB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Parasitic Jaeger ,2,PRB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Pectoral Sandpiper ,1,PRB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,White-rumped Sandpiper,1,PRB,1,2,on foot,bird nest search and monitoring,
2013,169,CAMP 2,American Golden Plover ,1,VM,1,3,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Arctic Fox ,2,VM,1,3,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Black-bellied Plover ,2,VM,1,3,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Canada Goose,2,VM,1,3,on foot,bird nest search and monitoring,possibly Cackling Geese
2013,169,CAMP 2,Glaucous Gull ,2,VM,1,3,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Greater Snow Goose,1000,VM,1,3,on foot,bird nest search and monitoring,
2013,169,CAMP 2,King Eider,2,VM,1,3,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Lapland Longspur ,8,VM,1,3,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Long-tailed Duck ,2,VM,1,3,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Long-tailed Jaeger ,12,VM,1,3,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Parasitic Jaeger ,3,VM,1,3,on foot,bird nest search and monitoring,
2013,169,CAMP 2,Sandhill Crane ,2,VM,1,3,on foot,bird nest search and monitoring,
2013,170,CAMP 1,American Golden Plover ,1,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Arctic Fox ,1,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Baird’s Sandpiper,1,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Canada Goose,4,AR,1,10,on foot,bird nest search and monitoring,possibly Cackling Geese
2013,170,CAMP 1,Common Raven ,1,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Common Ringed Plover,1,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Glaucous Gull ,21,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Greater Snow Goose,300,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Long-tailed Duck ,4,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Pacific Loon,1,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Parasitic Jaeger ,4,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Red Phalarope ,2,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Rock Ptarmigan ,1,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Rough-legged Hawk,1,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Sandhill Crane ,6,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 1,Snow Bunting ,25,AR,1,10,on foot,bird nest search and monitoring,
2013,170,CAMP 2,American Golden Plover ,23,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Arctic Fox ,2,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Baird’s Sandpiper,1,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Black-bellied Plover ,2,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Cackling Goose,4,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Common Raven ,12,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Common Ringed Plover,2,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Glaucous Gull ,10,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Greater Snow Goose,800,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Horned Lark ,10,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Lapland Longspur ,35,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Long-tailed Duck ,6,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Long-tailed Jaeger ,18,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Parasitic Jaeger ,7,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Pectoral Sandpiper ,1,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Peregrine Falcon,1,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Red Knot ,1,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Red-throated Loon,1,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Sandhill Crane ,1,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Thayer's Gull,1,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,White-rumped Sandpiper,10,DJLB,1,7.5,on foot,bird nest search and monitoring,
2013,170,CAMP 2,American Golden Plover ,7,PRB,1,8,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Arctic Fox ,2,PRB,1,8,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Baird’s Sandpiper,3,PRB,1,8,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Common Raven ,13,PRB,1,8,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Glaucous Gull ,4,PRB,1,8,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Lapland Longspur ,25,PRB,1,8,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Long-tailed Jaeger ,12,PRB,1,8,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Parasitic Jaeger ,5,PRB,1,8,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Pectoral Sandpiper ,1,PRB,1,8,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Sandhill Crane ,1,PRB,1,8,on foot,bird nest search and monitoring,
2013,170,CAMP 2,White-rumped Sandpiper,10,PRB,1,8,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Arctic Fox ,1,VM,1,9,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Baird’s Sandpiper,2,VM,1,9,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Black-bellied Plover ,2,VM,1,9,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Cackling Goose,2,VM,1,9,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Common Raven ,4,VM,1,9,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Glaucous Gull ,6,VM,1,9,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Lapland Longspur ,15,VM,1,9,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Long-tailed Jaeger ,8,VM,1,9,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Parasitic Jaeger ,3,VM,1,9,on foot,bird nest search and monitoring,
2013,170,CAMP 2,Sandhill Crane ,2,VM,1,9,on foot,bird nest search and monitoring,
2013,170,CAMP 2,White-rumped Sandpiper,4,VM,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 1,Glaucous Gull ,2,DFA,1,8,on foot,lemming live trapping,
2013,171,CAMP 1,Greater Snow Goose,3,DFA,1,8,on foot,lemming live trapping,
2013,171,CAMP 1,Lapland Longspur ,10,DFA,1,8,on foot,lemming live trapping,
2013,171,CAMP 1,Long-tailed Duck ,3,DFA,1,8,on foot,lemming live trapping,
2013,171,CAMP 1,White-rumped Sandpiper,1,DFA,1,8,on foot,lemming live trapping,
2013,171,CAMP 2,American Golden Plover ,16,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Arctic Fox ,1,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Baird’s Sandpiper,4,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Black-bellied Plover ,17,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Cackling Goose,2,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Common Raven ,10,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Common Ringed Plover,1,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Glaucous Gull ,15,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Greater Snow Goose,1000,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Greater Yellowlegs,1,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Horned Lark ,4,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,King Eider,4,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Lapland Longspur ,38,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Long-tailed Duck ,10,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Long-tailed Jaeger ,38,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Pacific Loon,1,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Parasitic Jaeger ,8,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Pectoral Sandpiper ,1,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Red Knot ,15,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Red Phalarope ,2,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Ruddy Turnstone ,1,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Sanderling,1,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Sandhill Crane ,1,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Thayer's Gull,1,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,White-rumped Sandpiper,12,DJLB,1,9,on foot,bird nest search and monitoring,
2013,171,CAMP 2,American Golden Plover ,13,PRB,1,8,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Arctic Fox ,2,PRB,1,8,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Baird’s Sandpiper,3,PRB,1,8,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Common Raven ,12,PRB,1,8,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Glaucous Gull ,10,PRB,1,8,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Lapland Longspur ,20,PRB,1,8,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Long-tailed Jaeger ,16,PRB,1,8,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Parasitic Jaeger ,8,PRB,1,8,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Pectoral Sandpiper ,1,PRB,1,8,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Red Knot ,1,PRB,1,8,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Rough-legged Hawk,1,PRB,1,8,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Sandhill Crane ,2,PRB,1,8,on foot,bird nest search and monitoring,
2013,171,CAMP 2,White-rumped Sandpiper,5,PRB,1,8,on foot,bird nest search and monitoring,
2013,171,CAMP 2,American Golden Plover ,4,VM,1,6,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Arctic Fox ,2,VM,1,6,on foot,bird nest search and monitoring,
2013,171,CAMP 2,King Eider,6,VM,1,6,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Lapland Longspur ,20,VM,1,6,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Long-tailed Duck ,4,VM,1,6,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Long-tailed Jaeger ,10,VM,1,6,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Parasitic Jaeger ,4,VM,1,6,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Red Knot ,3,VM,1,6,on foot,bird nest search and monitoring,
2013,171,CAMP 2,Red Phalarope ,2,VM,1,6,on foot,bird nest search and monitoring,
2013,171,CAMP 2,White-rumped Sandpiper,3,VM,1,6,on foot,bird nest search and monitoring,
2013,172,CAMP 1,American Golden Plover ,1,AR,1,6,on foot,bird nest search and monitoring,
2013,172,CAMP 1,Arctic Fox ,1,AR,1,6,on foot,bird nest search and monitoring,
2013,172,CAMP 1,Common Eider ,4,AR,1,6,on foot,bird nest search and monitoring,
2013,172,CAMP 1,Common Raven ,1,AR,1,6,on foot,bird nest search and monitoring,
2013,172,CAMP 1,Glaucous Gull ,5,AR,1,6,on foot,bird nest search and monitoring,
2013,172,CAMP 1,Greater Snow Goose,15,AR,1,6,on foot,bird nest search and monitoring,
2013,172,CAMP 1,Lapland Longspur ,25,AR,1,6,on foot,bird nest search and monitoring,
2013,172,CAMP 1,Sandhill Crane ,4,AR,1,6,on foot,bird nest search and monitoring,
2013,172,CAMP 1,White-rumped Sandpiper,1,AR,1,6,on foot,bird nest search and monitoring,
2013,172,CAMP 1,Baird’s Sandpiper,1,FSG,1,3,on foot,arthropod monitoring,
2013,172,CAMP 1,Canada Goose,1,FSG,1,3,on foot,arthropod monitoring,possibly Cackling Goose
2013,172,CAMP 1,Common Raven ,1,FSG,1,3,on foot,arthropod monitoring,
2013,172,CAMP 1,Glaucous Gull ,10,FSG,1,3,on foot,arthropod monitoring,
2013,172,CAMP 1,Greater Snow Goose,50,FSG,1,3,on foot,arthropod monitoring,
2013,172,CAMP 1,Horned Lark ,1,FSG,1,3,on foot,arthropod monitoring,
2013,172,CAMP 1,King Eider,6,FSG,1,3,on foot,arthropod monitoring,
2013,172,CAMP 1,Lapland Longspur ,20,FSG,1,3,on foot,arthropod monitoring,
2013,172,CAMP 1,Long-tailed Duck ,2,FSG,1,3,on foot,arthropod monitoring,
2013,172,CAMP 1,Red-throated Loon,2,FSG,1,3,on foot,arthropod monitoring,
2013,172,CAMP 1,Sandhill Crane ,2,FSG,1,3,on foot,arthropod monitoring,
2013,172,CAMP 2,American Golden Plover ,12,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Baird’s Sandpiper,2,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Black-bellied Plover ,2,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Cackling Goose,2,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Common Raven ,10,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Glaucous Gull ,15,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Greater Snow Goose,1500,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Greater Yellowlegs,1,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Horned Lark ,3,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,King Eider,6,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Lapland Longspur ,35,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Long-tailed Duck ,8,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Long-tailed Jaeger ,35,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Parasitic Jaeger ,10,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Pectoral Sandpiper ,1,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Red Knot ,8,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Red-throated Loon,2,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Ruddy Turnstone ,6,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Sandhill Crane ,4,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,Thayer's Gull,1,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,White-rumped Sandpiper,10,DJLB,1,9,on foot,bird nest search and monitoring,
2013,172,CAMP 2,American Golden Plover ,8,PRB,1,8,on foot,bird nest search and monitoring,
